Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Reporting Type]
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","400","Jordan","2018","22","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","404","Kenya","2018","27","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","408","Democratic People's Republic of Korea","2018","1","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","410","Republic of Korea","2018","46","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","414","Kuwait","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","417","Kyrgyzstan","2018","27","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","418","Lao People's Democratic Republic","2018","16","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","419","Latin America and the Caribbean","2018","641","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","422","Lebanon","2018","1","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","426","Lesotho","2018","11","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","428","Latvia","2018","22","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","430","Liberia","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","434","Libya","2018","3","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","440","Lithuania","2018","21","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","442","Luxembourg","2018","114","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","450","Madagascar","2018","17","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","454","Malawi","2018","14","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","458","Malaysia","2018","25","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","462","Maldives","2018","4","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","466","Mali","2018","57","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","470","Malta","2018","2","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","474","Martinique","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","478","Mauritania","2018","6","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","480","Mauritius","2018","6","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","484","Mexico","2018","37","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","2018","227","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","496","Mongolia","2018","41","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","498","Republic of Moldova","2018","20","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","499","Montenegro","2018","13","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","500","Montserrat","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","504","Morocco","2018","42","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","508","Mozambique","2018","12","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","512","Oman","2018","20","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","513","Europe and Northern America","2018","4115","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","2018","4335","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","516","Namibia","2018","30","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","518","Eastern Asia (excluding Japan)","2018","719","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","524","Nepal","2018","34","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","528","Netherlands","2018","113","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","543","Oceania (exc. Australia and New Zealand)","2018","62","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","548","Vanuatu","2018","6","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","554","New Zealand","2018","19","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","558","Nicaragua","2018","10","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","562","Niger","2018","28","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","566","Nigeria","2018","17","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","570","Niue","2018","2","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","578","Norway","2018","64","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","580","Northern Mariana Islands","2018","1","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","585","Palau","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","586","Pakistan","2018","105","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","591","Panama","2018","5","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","598","Papua New Guinea","2018","9","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","600","Paraguay","2018","20","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","604","Peru","2018","34","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","608","Philippines","2018","48","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","616","Poland","2018","167","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","620","Portugal","2018","50","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","624","Guinea-Bissau","2018","4","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","630","Puerto Rico","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","638","Réunion","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","642","Romania","2018","113","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","643","Russian Federation","2018","240","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","646","Rwanda","2018","12","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","659","Saint Kitts and Nevis","2018","19","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","660","Anguilla","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","662","Saint Lucia","2018","7","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","670","Saint Vincent and the Grenadines","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","678","Sao Tome and Principe","2018","6","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","682","Saudi Arabia","2018","9","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","686","Senegal","2018","15","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","688","Serbia","2018","35","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","690","Seychelles","2018","1","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","694","Sierra Leone","2018","0","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
"2","2.5","2.5.1","ER_GRF_ANIMKPT","Number of local breeds kept in the country","703","Slovakia","2018","31","2018","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. ","C","NUMBER","","G"
